filename,consonant,vowel
VOWEL_U0D05__NONE__Manjari-Regular__aug51.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug52.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug53.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug54.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug55.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug56.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug57.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug58.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug59.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug60.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug61.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug62.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug63.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug64.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug65.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug66.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug67.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug68.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug69.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug70.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug71.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug72.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug73.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug74.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug75.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug76.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug77.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug78.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Manjari-Regular__aug79.png,VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__orig.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug0.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug1.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug2.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug3.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug4.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug5.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug6.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug7.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug8.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug9.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug10.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug11.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug12.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug13.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug14.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug15.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug16.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug17.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug18.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug19.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug20.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug21.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug22.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug23.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug24.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug25.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug26.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug27.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug28.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug29.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug30.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug31.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug32.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug33.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug34.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug35.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug36.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug37.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug38.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug39.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug40.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug41.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug42.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug43.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug44.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug45.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug46.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug47.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug48.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug49.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug50.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug51.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug52.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug53.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug54.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug55.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug56.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug57.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug58.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug59.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug60.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug61.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug62.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug63.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug64.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug65.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug66.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug67.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug68.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug69.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug70.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug71.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug72.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug73.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug74.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug75.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug76.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug77.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug78.png",VOWEL_അ,NONE
"VOWEL_U0D05__NONE__NotoSansMalayalam-VariableFont_wdth,wght__aug79.png",VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__orig.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug0.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug1.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug2.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug3.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug4.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug5.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug6.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug7.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug8.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug9.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug10.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug11.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug12.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug13.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug14.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug15.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug16.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug17.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug18.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug19.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug20.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug21.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug22.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug23.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug24.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug25.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug26.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug27.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug28.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug29.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug30.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug31.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug32.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug33.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug34.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug35.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug36.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug37.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug38.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug39.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug40.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug41.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug42.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug43.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug44.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug45.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug46.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug47.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug48.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug49.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug50.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug51.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug52.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug53.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug54.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug55.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug56.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug57.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug58.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug59.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug60.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug61.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug62.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug63.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug64.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug65.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug66.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug67.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug68.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug69.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug70.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug71.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug72.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug73.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug74.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug75.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug76.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug77.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug78.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__NotoSerifMalayalam-VariableFont_wght__aug79.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__orig.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug0.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug1.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug2.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug3.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug4.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug5.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug6.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug7.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug8.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug9.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug10.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug11.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug12.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug13.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug14.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug15.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug16.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug17.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug18.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug19.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug20.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug21.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug22.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug23.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug24.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug25.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug26.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug27.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug28.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug29.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug30.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug31.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug32.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug33.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug34.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug35.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug36.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug37.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug38.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug39.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug40.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug41.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug42.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug43.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug44.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug45.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug46.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug47.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug48.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug49.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug50.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug51.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug52.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug53.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug54.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug55.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug56.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug57.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug58.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug59.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug60.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug61.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug62.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug63.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug64.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug65.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug66.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug67.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug68.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug69.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug70.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug71.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug72.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug73.png,VOWEL_അ,NONE
VOWEL_U0D05__NONE__Ezhuthu-Regular__aug74.png,VOWEL_അ,NONE
